"COLUMN1","time","date","mw"
"n2","01:30","2017-06-14","0"
"n2","14:30","2017-06-21","2.4"
"n2","07:00","2017-05-09","0.3"
"n2","19:30","2017-01-04","0"
"n2","07:15","2017-08-06","0.41"
"n2","12:30","2017-10-27","17.22"
"n2","11:00","2017-08-21","13.55"
"n2","03:45","2017-06-10","0"
"n2","16:30","2017-10-04","4.04"
"n2","18:45","2017-02-25","0.1"
"n2","16:00","2017-02-14","2.05"
"n2","05:45","2017-08-12","0.07"
"n2","02:15","2017-07-25","0.07"
"n2","12:45","2017-12-01","22.55"
"n2","17:45","2017-04-12","0.14"
"n2","20:45","2017-01-13","0"
"n2","04:30","2017-05-30","0.07"
"n2","10:15","2017-09-30","13.08"
"n2","05:30","2017-04-14","0"
"n2","19:15","2017-05-04","0"
"n2","08:00","2017-07-03","0.85"
"n2","16:00","2017-05-11","0.56"
"n2","21:45","2017-11-03","0.1"
"n2","06:15","2017-10-17","0"
"n2","13:15","2017-06-28","3.38"
"n2","12:15","2017-03-10","4"
"n2","13:00","2017-06-26","3.5"
"n2","05:45","2017-08-21","0.1"
"n2","02:30","2017-01-21","0"
"n2","00:00","2017-01-02","0"
"n2","19:15","2017-05-05","0"
"n2","06:00","2017-09-07","0"
"n2","00:15","2017-08-07","0"
"n2","14:30","2017-07-09","3.5"
"n2","22:30","2017-08-23","0.07"
"n2","18:15","2017-10-08","0.08"
"n2","09:30","2017-05-26","2.12"
"n2","03:00","2017-01-04","0"
"n2","23:15","2017-03-10","0"
"n2","08:30","2017-03-14","1.55"
"n2","23:45","2017-12-17","4.4"
"n2","12:45","2017-07-22","23.31"
"n2","16:15","2017-03-30","2.11"
"n2","09:15","2017-06-28","0"
"n2","20:15","2017-04-21","0.07"
"n2","18:30","2017-12-21","4.4"
"n2","04:15","2017-09-23","0.08"
"n2","20:45","2017-02-24","0"
"n2","05:00","2017-09-03","0.19"
"n2","05:00","2017-09-16","0"
"n2","12:30","2017-08-08","21.06"
"n2","22:30","2017-06-14","0"
"n2","09:15","2017-11-10","11.92"
"n2","20:30","2017-06-11","0.1"
"n2","05:30","2017-06-06","0"
"n2","11:30","2017-01-05","0"
"n2","16:15","2017-11-30","4.57"
"n2","11:30","2017-09-01","23.04"
"n2","21:45","2017-05-19","0"
"n2","03:15","2017-06-27","0"
"n2","06:45","2017-04-19","0.31"
"n2","16:45","2017-08-01","9.24"
"n2","11:30","2017-12-22","28.16"
"n2","13:30","2017-11-28","15.83"
"n2","14:30","2017-04-18","2.46"
"n2","13:45","2017-08-03","13.42"
"n2","20:00","2017-02-27","0.07"
"n2","12:15","2017-10-25","13.13"
"n2","15:30","2017-05-03","2.36"
"n2","08:00","2017-05-31","0.97"
"n2","08:15","2017-06-11","0.1"
"n2","03:15","2017-03-21","0"
"n2","20:15","2017-05-05","0"
"n2","02:15","2017-08-17","0"
"n2","00:45","2017-05-20","0"
"n2","05:45","2017-10-26","0.1"
"n2","23:15","2017-01-08","0"
"n2","07:30","2017-06-21","0.4"
"n2","16:30","2017-05-23","1.34"
"n2","08:30","2017-11-12","11.15"
"n2","09:30","2017-02-10","1.1"
"n2","16:00","2017-05-14","2.24"
"n2","23:15","2017-12-11","4.39"
"n2","19:30","2017-03-29","0.1"
"n2","18:45","2017-12-13","4.5"
"n2","18:30","2017-05-19","0"
"n2","17:00","2017-05-10","0.88"
"n2","17:30","2017-08-28","2.23"
"n2","16:45","2017-09-13","7.36"
"n2","08:30","2017-06-23","1.88"
"n2","00:45","2017-06-25","0"
"n2","11:00","2017-03-05","3.16"
"n2","06:45","2017-01-08","0"
"n2","02:15","2017-08-02","0"
"n2","15:45","2017-11-08","3.67"
"n2","23:00","2017-10-22","0.07"
"n2","11:15","2017-03-01","3.58"
"n2","18:00","2017-08-25","0.1"
"n2","16:30","2017-10-23","0.07"
"n2","15:15","2017-08-09","15.62"
"n2","21:30","2017-04-07","0.07"
"n2","10:15","2017-04-10","3.3"
"n2","14:45","2017-06-26","0.88"
"n2","16:45","2017-12-14","9.38"
"n2","07:00","2017-05-25","0"
"n2","17:00","2017-03-27","0.95"
"n2","09:45","2017-01-27","3.07"
"n2","01:15","2017-12-19","4.38"
"n2","04:00","2017-11-05","0.19"
"n2","16:30","2017-10-02","8.33"
"n2","12:45","2017-07-31","13.54"
"n2","16:45","2017-10-25","4.87"
"n2","05:45","2017-01-16","0"
"n2","05:45","2017-04-09","0.07"
"n2","11:00","2017-05-28","2.51"
"n2","06:30","2017-08-29","0"
"n2","17:45","2017-01-24","0"
"n2","12:00","2017-04-18","2.89"
"n2","19:15","2017-03-29","0.1"
"n2","16:00","2017-07-20","5.07"
"n2","16:45","2017-04-13","1.62"
"n2","12:30","2017-07-18","18.78"
"n2","14:45","2017-10-31","15.16"
"n2","17:00","2017-03-08","0.76"
"n2","11:15","2017-12-10","22.97"
"n2","08:45","2017-09-24","2.86"
"n2","06:30","2017-07-30","0.1"
"n2","20:30","2017-05-22","0.1"
"n2","01:30","2017-07-08","0"
"n2","16:15","2017-01-15","0"
"n2","00:15","2017-08-30","0"
"n2","18:00","2017-05-25","0.14"
"n2","12:30","2017-04-24","3.48"
"n2","09:45","2017-08-16","12.58"
"n2","10:00","2017-09-02","13.47"
"n2","04:45","2017-06-08","0"
"n2","00:00","2017-08-30","0"
"n2","15:15","2017-06-14","2.74"
"n2","10:00","2017-03-03","2.83"
"n2","04:00","2017-06-06","0"
"n2","08:30","2017-06-28","1.18"
"n2","16:30","2017-11-08","1.41"
"n2","08:15","2017-01-09","0"
"n2","02:30","2017-04-12","0"
"n2","07:15","2017-05-13","0.85"
"n2","16:30","2017-04-16","1.64"
"n2","07:30","2017-01-01","0"
"n2","08:00","2017-09-05","5.89"
"n2","19:15","2017-08-05","0.07"
"n2","00:30","2017-05-10","0.1"
"n2","05:30","2017-05-21","0"
"n2","09:15","2017-10-28","11.52"
"n2","04:45","2017-03-12","0"
"n2","16:45","2017-03-10","1.22"
"n2","17:00","2017-03-19","1.06"
"n2","23:30","2017-03-14","0"
"n2","02:15","2017-01-08","0"
"n2","15:15","2017-03-06","2.57"
"n2","15:15","2017-05-07","1.93"
"n2","22:30","2017-07-04","0"
"n2","06:00","2017-10-06","0"
"n2","05:00","2017-10-18","0"
"n2","17:30","2017-07-01","0"
"n2","13:45","2017-08-30","5.74"
"n2","17:15","2017-05-04","0.84"
"n2","20:15","2017-06-11","0.1"
"n2","22:45","2017-10-19","4.4"
"n2","14:30","2017-01-19","3.17"
"n2","18:15","2017-10-27","0.1"
"n2","21:15","2017-11-29","0.07"
"n2","18:45","2017-02-01","0.1"
"n2","18:30","2017-07-29","0.2"
"n2","17:30","2017-12-02","24.58"
"n2","19:45","2017-07-17","0.07"
"n2","22:00","2017-04-26","0"
"n2","22:30","2017-10-23","0.07"
"n2","10:15","2017-04-27","3.01"
"n2","13:15","2017-04-08","0.07"
"n2","00:00","2017-08-14","0.17"
"n2","01:15","2017-11-07","0.07"
"n2","01:00","2017-08-29","0"
"n2","16:00","2017-05-16","0.73"
"n2","18:45","2017-01-07","0"
"n2","11:00","2017-05-11","3"
"n2","15:15","2017-05-05","2.99"
"n2","03:30","2017-07-20","0.07"
"n2","12:15","2017-07-01","1.79"
"n2","03:15","2017-06-01","0"
"n2","05:00","2017-02-26","0.1"
"n2","20:30","2017-11-13","0"
"n2","02:45","2017-04-14","0"
"n2","15:15","2017-08-15","1.28"
"n2","12:45","2017-12-26","17.62"
"n2","23:15","2017-08-06","0"
"n2","03:15","2017-08-28","0"
"n2","03:15","2017-11-05","0.19"
"n2","10:15","2017-10-29","11.68"
"n2","01:45","2017-08-03","0"
"n2","01:45","2017-09-19","0.29"
"n2","19:15","2017-03-12","0"
"n2","15:15","2017-12-07","9.6"
"n2","08:15","2017-08-22","10.43"
"n2","14:15","2017-06-29","1.94"
"n2","14:30","2017-01-12","0"
"n2","12:30","2017-03-30","4.32"
"n2","05:00","2017-12-23","4.4"
"n2","09:00","2017-11-22","10.28"
"n2","04:15","2017-11-07","0.07"
"n2","12:15","2017-10-15","0"
"n2","05:45","2017-03-13","0"
"n2","05:45","2017-08-10","0.07"
"n2","09:45","2017-08-23","19.26"
"n2","23:45","2017-09-09","0.25"
"n2","06:30","2017-08-16","0"
"n2","01:45","2017-09-12","0"
"n2","15:45","2017-10-04","6.93"
"n2","07:45","2017-02-12","0.4"
"n2","05:15","2017-09-21","0.19"
"n2","13:15","2017-03-11","3.8"
"n2","11:45","2017-12-24","24.18"
"n2","11:30","2017-11-20","24.9"
"n2","01:30","2017-03-16","0"
"n2","01:30","2017-05-17","0"
"n2","19:45","2017-04-05","0"
"n2","07:45","2017-11-02","2.87"
"n2","19:00","2017-12-15","4.59"
"n2","00:45","2017-05-14","0.1"
"n2","07:45","2017-10-13","2.11"
"n2","14:30","2017-04-22","3.08"
"n2","07:45","2017-08-23","7.02"
"n2","13:00","2017-09-06","17.31"
"n2","00:00","2017-02-27","0"
"n2","14:30","2017-07-16","3.61"
"n2","19:15","2017-12-15","4.59"
"n2","16:00","2017-07-21","10.81"
"n2","03:15","2017-07-29","0"
"n2","12:45","2017-07-05","3.79"
"n2","02:45","2017-12-24","4.4"
"n2","02:15","2017-02-10","0"
"n2","06:00","2017-06-25","0"
"n2","14:30","2017-05-15","3.91"
"n2","03:45","2017-10-03","0.07"
"n2","15:45","2017-10-23","0.07"
"n2","18:30","2017-08-28","0"
"n2","01:00","2017-03-03","0"
"n2","15:15","2017-08-27","4.06"
"n2","02:45","2017-02-19","0"
"n2","12:15","2017-06-04","1.39"
"n2","03:00","2017-03-28","0.07"
"n2","00:45","2017-01-28","0"
"n2","04:45","2017-06-19","0"
"n2","06:15","2017-01-01","0"
"n2","20:45","2017-03-10","0"
"n2","15:30","2017-03-19","2.44"
"n2","21:15","2017-02-11","0"
"n2","06:45","2017-12-31","4.4"
"n2","00:15","2017-10-25","0"
"n2","10:15","2017-12-16","8.63"
"n2","12:30","2017-11-04","21.62"
"n2","17:45","2017-12-23","4.4"
"n2","01:15","2017-10-09","0"
"n2","03:00","2017-10-13","0"
"n2","00:30","2017-05-21","0"
"n2","02:00","2017-03-31","0"
"n2","20:30","2017-05-08","0"
"n2","02:45","2017-04-16","0"
"n2","21:00","2017-01-18","0.1"
"n2","22:30","2017-12-13","4.5"
"n2","13:30","2017-03-15","3.49"
"n2","15:29","2017-09-25","10.22"
"n2","23:15","2017-03-26","0.07"
"n2","23:15","2017-05-27","0"
"n2","05:30","2017-06-05","0"
"n2","15:30","2017-04-27","1.84"
"n2","03:45","2017-08-04","0.19"
"n2","10:45","2017-05-04","1.54"
"n2","10:45","2017-10-08","12.02"
"n2","03:45","2017-05-09","0"
"n2","18:45","2017-06-25","0"
"n2","04:15","2017-10-04","0"
"n2","07:15","2017-01-19","0.1"
"n2","12:00","2017-11-01","20.5"
"n2","01:15","2017-07-02","0"
"n2","04:30","2017-12-02","0.1"
"n2","10:45","2017-03-10","1.25"
"n2","20:45","2017-01-04","0"
"n2","22:15","2017-10-24","0"
"n2","15:00","2017-01-22","3.06"
"n2","23:15","2017-01-23","0"
"n2","14:00","2017-01-07","0"
"n2","04:15","2017-09-02","0.1"
"n2","17:15","2017-12-29","5.16"
"n2","21:00","2017-09-15","0"
"n2","10:30","2017-04-08","0.07"
"n2","01:45","2017-07-16","0"
"n2","02:45","2017-12-26","4.31"
"n2","23:15","2017-05-11","0"
"n2","19:00","2017-04-22","0"
"n2","16:30","2017-03-05","1.34"
"n2","08:15","2017-11-07","4.67"
"n2","20:00","2017-04-28","0"
"n2","17:45","2017-11-21","0"
"n2","23:30","2017-04-14","0"
"n2","14:45","2017-06-07","1.28"
"n2","12:15","2017-02-23","3.73"
"n2","06:45","2017-12-22","4.4"
"n2","10:00","2017-10-08","20.39"
"n2","05:30","2017-02-02","0"
"n2","08:00","2017-07-04","0.78"
"n2","10:45","2017-10-04","3.59"
"n2","15:00","2017-10-04","2.4"
"n2","00:45","2017-07-03","0"
"n2","04:45","2017-03-25","0.07"
"n2","19:45","2017-12-10","4.5"
"n2","06:15","2017-08-30","0"
"n2","08:45","2017-05-29","0.7"
"n2","09:45","2017-06-30","0.92"
"n2","23:15","2017-07-01","0"
"n2","19:45","2017-01-22","0"
"n2","06:30","2017-07-11","0"
"n2","10:00","2017-09-04","20.35"
"n2","08:15","2017-08-25","3.68"
"n2","20:00","2017-07-21","0.29"
"n2","21:15","2017-02-18","0"
"n2","18:15","2017-10-31","0.07"
"n2","18:00","2017-12-02","0.17"
"n2","04:15","2017-07-02","0"
"n2","15:30","2017-05-06","2.83"
"n2","22:00","2017-04-13","0"
"n2","17:15","2017-11-27","1.39"
"n2","15:15","2017-12-09","16.57"
"n2","04:00","2017-04-12","0"
"n2","07:00","2017-11-13","0.07"
"n2","00:30","2017-09-23","0.08"
"n2","17:15","2017-11-20","0.11"
"n2","14:45","2017-09-20","12.5"
"n2","06:00","2017-05-29","0"
"n2","22:15","2017-11-24","0"
"n2","15:00","2017-10-11","6.96"
"n2","09:45","2017-04-07","2.47"
"n2","01:00","2017-07-10","0"
"n2","10:00","2017-08-04","16.26"
"n2","10:00","2017-08-29","15.63"
"n2","17:30","2017-04-03","0.46"
"n2","00:00","2017-03-24","0"
"n2","15:30","2017-03-30","2.83"
"n2","01:45","2017-05-18","0"
"n2","14:00","2017-02-19","3.46"
"n2","12:00","2017-10-05","13.72"
"n2","18:45","2017-01-25","0.07"
"n2","02:00","2017-12-04","0"
"n2","12:45","2017-07-30","23.57"
"n2","18:00","2017-11-15","0.22"
"n2","03:00","2017-07-28","0.07"
"n2","21:00","2017-06-01","0"
"n2","05:15","2017-12-20","4.4"
"n2","21:30","2017-01-28","0"
"n2","17:15","2017-11-12","5"
"n2","04:30","2017-06-19","0"
"n2","12:45","2017-05-08","3.83"
"n2","16:30","2017-03-27","0.91"
"n2","17:15","2017-12-30","5.85"
"n2","03:15","2017-05-30","0.07"
"n2","03:15","2017-11-19","0"
"n2","09:30","2017-06-27","1.5"
"n2","22:00","2017-08-29","0"
"n2","20:15","2017-09-22","0.08"
"n2","16:30","2017-10-22","9.82"
"n2","07:30","2017-04-20","0.85"
"n2","01:00","2017-05-05","0"
"n2","11:15","2017-04-05","3.38"
"n2","18:45","2017-11-06","0.07"
"n2","07:30","2017-08-16","2.48"
"n2","22:15","2017-04-12","0"
"n2","14:30","2017-05-13","0.82"
"n2","13:45","2017-01-01","0"
"n2","22:00","2017-08-12","0"
"n2","00:00","2017-05-14","0.1"
"n2","10:00","2017-04-17","1.78"
"n2","23:00","2017-12-15","4.59"
"n2","05:30","2017-06-15","0"
"n2","07:00","2017-01-02","0"
"n2","00:45","2017-03-30","0.1"
"n2","06:15","2017-03-08","0.1"
"n2","08:30","2017-07-26","7.04"
"n2","01:00","2017-12-31","4.4"
"n2","15:15","2017-01-03","0"
"n2","15:00","2017-04-14","0.67"
"n2","01:30","2017-05-23","0"
"n2","22:45","2017-05-21","0.07"
"n2","10:30","2017-05-10","2.86"
"n2","07:30","2017-03-13","0.6"
"n2","07:30","2017-08-10","3.86"
"n2","21:00","2017-04-14","0"
"n2","02:30","2017-12-19","4.38"
"n2","02:30","2017-12-21","4.31"
"n2","06:00","2017-07-13","0"
"n2","09:45","2017-04-30","3.02"
"n2","17:30","2017-02-21","0.42"
"n2","08:30","2017-08-29","8.1"
"n2","22:00","2017-06-08","0"
"n2","18:45","2017-12-06","0.19"
"n2","10:45","2017-06-14","2.42"
"n2","19:45","2017-10-30","0.07"
"n2","18:00","2017-08-24","1.05"
"n2","13:30","2017-01-24","3.8"
"n2","07:15","2017-03-10","0.11"
"n2","13:15","2017-02-12","3.61"
"n2","11:45","2017-02-18","3.58"
"n2","11:45","2017-11-15","11.27"
"n2","00:45","2017-05-13","0.07"
"n2","09:30","2017-06-29","1.15"
"n2","15:30","2017-08-17","7.87"
"n2","18:45","2017-09-30","0"
"n2","06:30","2017-07-25","0.07"
"n2","07:45","2017-11-10","1.84"
"n2","13:15","2017-02-07","4.02"
"n2","15:45","2017-09-23","7.92"
"n2","19:00","2017-03-27","0.07"
"n2","04:15","2017-11-13","0.07"
"n2","02:30","2017-03-19","0"
"n2","22:15","2017-08-21","0"
"n2","22:30","2017-01-13","0"
"n2","06:30","2017-06-13","0"
"n2","05:30","2017-06-10","0"
"n2","02:15","2017-10-20","4.4"
"n2","13:30","2017-02-15","3.85"
"n2","05:15","2017-03-31","0"
"n2","03:30","2017-09-10","0.25"
"n2","15:00","2017-06-11","0.1"
"n2","07:15","2017-08-16","1.31"
"n2","13:00","2017-03-16","3.47"
"n2","13:00","2017-05-17","1.32"
"n2","22:30","2017-03-22","0.1"
"n2","08:15","2017-05-09","1.66"
"n2","20:30","2017-11-07","0.19"
"n2","04:15","2017-09-12","0"
"n2","11:15","2017-04-28","3.42"
"n2","03:45","2017-11-07","0.07"
"n2","12:30","2017-11-16","13.15"
"n2","23:00","2017-06-18","0"
"n2","08:45","2017-01-29","0.6"
"n2","02:45","2017-08-24","0.07"
"n2","05:00","2017-07-17","0"
"n2","01:00","2017-12-22","4.4"
"n2","20:30","2017-01-06","0"
"n2","06:15","2017-03-22","0"
"n2","23:30","2017-01-18","0.1"
"n2","22:00","2017-12-07","4.31"
"n2","00:30","2017-10-20","4.4"
"n2","10:15","2017-07-07","3.61"
"n2","17:45","2017-07-20","2.89"
"n2","19:30","2017-11-06","0.07"
"n2","02:15","2017-07-28","0.07"
"n2","00:15","2017-02-18","0"
"n2","01:30","2017-01-13","0"
"n2","11:15","2017-03-28","3.64"
"n2","07:15","2017-07-28","1.91"
"n2","03:30","2017-03-30","0"
"n2","00:45","2017-07-13","0"
"n2","13:30","2017-03-07","3.36"
"n2","22:15","2017-06-09","0"
"n2","13:45","2017-03-22","3.65"
"n2","11:30","2017-04-18","1.3"
"n2","18:45","2017-01-09","0"
"n2","20:15","2017-03-12","0"
"n2","14:00","2017-03-12","3.67"
"n2","01:15","2017-10-16","0"
"n2","12:30","2017-10-06","16.6"
"n2","21:15","2017-04-23","0.07"
"n2","15:30","2017-08-30","8.13"
"n2","17:00","2017-07-30","2.38"
"n2","15:15","2017-02-11","2.64"
"n2","06:45","2017-10-02","0.32"
"n2","05:00","2017-07-12","0"
"n2","10:45","2017-05-02","3.48"
"n2","14:15","2017-11-03","15.07"
"n2","23:00","2017-03-02","0"
"n2","11:30","2017-12-24","27.41"
"n2","05:00","2017-09-28","0"
"n2","16:15","2017-06-27","1.09"
"n2","18:30","2017-11-30","0"
"n2","17:00","2017-09-30","3.32"
"n2","08:45","2017-01-06","0"
"n2","13:30","2017-01-28","3.76"
"n2","15:45","2017-07-10","0.6"
"n2","10:45","2017-01-25","3.59"
"n2","11:45","2017-03-21","3.43"
"n2","20:45","2017-01-25","0.07"
"n2","01:15","2017-08-28","0"
"n2","16:15","2017-12-07","7.59"
"n2","20:30","2017-08-02","0"
"n2","04:00","2017-11-11","0.1"
"n2","07:45","2017-08-14","6.65"
"n2","16:15","2017-12-20","13.7"
"n2","02:45","2017-05-29","0"
"n2","20:45","2017-06-14","0"
"n2","19:00","2017-04-23","0.07"
"n2","06:45","2017-11-19","0"
"n2","05:45","2017-10-19","0"
"n2","02:15","2017-07-17","0"
"n2","11:00","2017-04-03","3.52"
"n2","19:00","2017-05-12","0.07"
"n2","05:00","2017-10-16","0"
"n2","20:00","2017-02-12","0.1"
"n2","09:30","2017-03-31","2.72"
"n2","04:30","2017-08-24","0.07"
"n2","15:00","2017-06-05","2.86"
"n2","04:00","2017-10-18","0"
"n2","06:45","2017-01-27","0"
"n2","21:00","2017-07-09","0"
"n2","18:30","2017-01-11","0"
"n2","01:15","2017-11-13","0.07"
"n2","18:30","2017-02-26","0"
"n2","14:30","2017-03-29","3.42"
"n2","15:45","2017-02-27","2.2"
"n2","12:30","2017-07-08","3.77"
"n2","16:15","2017-12-22","12.63"
"n2","13:30","2017-08-18","17.69"
"n2","03:15","2017-12-20","4.4"
"n2","09:15","2017-03-22","2.35"
"n2","12:00","2017-05-08","3.92"
"n2","18:45","2017-11-12","0.07"
"n2","08:00","2017-04-22","1.28"
"n2","12:45","2017-06-06","2.16"
"n2","19:45","2017-03-06","0"
"n2","19:45","2017-05-07","0"
"n2","09:00","2017-09-11","15.74"
"n2","00:45","2017-04-03","0"
"n2","13:30","2017-10-27","14.76"
"n2","13:45","2017-12-02","24.58"
"n2","02:30","2017-04-02","0.11"
"n2","16:15","2017-12-31","12.35"
"n2","11:45","2017-08-03","21"
"n2","15:00","2017-07-28","4.05"
"n2","14:00","2017-11-08","6.91"
"n2","09:00","2017-01-06","0"
"n2","18:00","2017-01-08","0"
"n2","12:45","2017-01-02","0"
"n2","23:00","2017-12-22","4.4"
"n2","22:00","2017-04-24","0.1"
"n2","05:15","2017-12-02","0.1"
"n2","13:15","2017-03-08","2.93"
"n2","20:30","2017-07-21","0.29"
"n2","06:45","2017-05-29","0"
"n2","01:15","2017-12-06","0.07"
"n2","04:30","2017-10-06","0"
"n2","12:45","2017-05-14","1.16"
"n2","23:45","2017-12-20","4.31"
"n2","11:30","2017-11-14","15.25"
"n2","01:00","2017-10-11","0"
"n2","03:45","2017-07-19","0.1"
"n2","15:00","2017-02-26","2.86"
"n2","14:45","2017-11-18","14.88"
"n2","11:45","2017-08-25","13.73"
"n2","12:30","2017-01-07","0"
"n2","16:15","2017-05-16","0.64"
"n2","12:15","2017-03-06","3.48"
"n2","12:15","2017-05-07","1.92"
"n2","02:15","2017-03-25","0.07"
"n2","17:00","2017-06-25","0.41"
"n2","06:30","2017-05-19","0"
"n2","12:45","2017-02-11","3.64"
"n2","22:45","2017-08-12","0"
"n2","23:15","2017-09-16","0"
"n2","04:45","2017-01-10","0"
"n2","21:45","2017-06-17","0"
"n2","14:45","2017-09-23","5.15"
"n2","08:30","2017-01-28","1.51"
"n2","09:30","2017-01-27","2.04"
"n2","12:45","2017-09-24","19.54"
"n2","18:45","2017-11-20","0.11"
"n2","23:45","2017-07-04","0"
"n2","23:45","2017-01-18","0.1"
"n2","08:15","2017-10-14","5.39"
"n2","17:45","2017-10-12","0"
"n2","03:15","2017-09-27","0.1"
"n2","07:15","2017-02-10","0"
"n2","05:30","2017-12-27","4.38"
"n2","07:30","2017-08-03","3.1"
"n2","18:00","2017-09-10","0.16"
"n2","09:15","2017-09-30","7.36"
"n2","09:15","2017-01-06","0"
"n2","02:00","2017-03-13","0"
"n2","02:00","2017-08-10","0.07"
"n2","02:45","2017-01-18","0"
"n2","17:15","2017-03-20","0.79"
"n2","11:15","2017-02-27","3.55"
"n2","02:30","2017-03-24","0"
"n2","14:00","2017-02-20","3.48"
"n2","15:45","2017-04-28","0.42"
"n2","20:30","2017-08-04","0"
"n2","05:45","2017-06-25","0"
"n2","12:15","2017-11-09","7.34"
"n2","21:15","2017-09-17","0.14"
"n2","14:00","2017-05-21","3.32"
"n2","16:00","2017-12-11","13.23"
"n2","16:15","2017-12-16","11.64"
"n2","04:30","2017-10-21","0.07"
"n2","11:15","2017-08-15","19.36"
"n2","20:45","2017-06-12","0"
"n2","21:15","2017-02-26","0"
"n2","14:30","2017-10-20","23.53"
"n2","01:00","2017-10-15","0"
"n2","00:15","2017-01-11","0"
"n2","13:00","2017-06-04","2.45"
"n2","23:45","2017-10-02","0.07"
"n2","08:30","2017-03-09","0.36"
"n2","02:15","2017-12-12","4.39"
"n2","09:45","2017-09-29","7.78"
"n2","17:45","2017-04-01","0.11"
"n2","22:00","2017-11-26","0.1"
"n2","03:45","2017-02-25","0"
"n2","03:30","2017-01-23","0"
"n2","01:15","2017-01-09","0"
"n2","10:45","2017-07-10","2.93"
"n2","08:45","2017-10-07","9.7"
"n2","09:15","2017-02-28","2.18"
"n2","02:45","2017-10-02","0"
"n2","16:00","2017-03-03","2.04"
"n2","14:30","2017-04-27","3.13"
"n2","03:15","2017-04-13","0"
"n2","05:15","2017-06-16","0"
"n2","20:30","2017-11-22","0.07"
"n2","02:00","2017-03-17","0.1"
"n2","16:30","2017-06-27","1.28"
"n2","20:30","2017-04-17","0"
"n2","08:15","2017-01-07","0"
"n2","11:45","2017-07-15","3.43"
"n2","09:45","2017-05-13","2.41"
"n2","17:30","2017-12-27","4.38"
"n2","05:45","2017-05-31","0"
"n2","03:15","2017-04-10","0.07"
"n2","14:15","2017-12-22","25.4"
"n2","07:45","2017-09-29","1.22"
"n2","12:00","2017-03-06","3.58"
"n2","12:00","2017-05-07","1.92"
"n2","00:00","2017-10-10","0.18"
"n2","07:15","2017-05-14","0.58"
"n2","21:00","2017-07-14","0"
"n2","15:15","2017-07-24","11.21"
"n2","01:00","2017-03-23","0.1"
